image,subject,confidence
2024-12-15_02-01-53_UTC.jpg,traffic light,0.2536447048187256
2025-01-06_00-14-19_UTC.jpg,traffic light,0.4035800099372864
2014-06-15_04-48-03_UTC.jpg,dial telephone,0.32648125290870667
2014-11-12_16-17-13_UTC.jpg,whistle,0.3000583052635193
2016-11-25_17-06-12_UTC.jpg,traffic light,0.1999298334121704
2014-11-19_00-07-09_UTC.jpg,marimba,0.30482321977615356
2023-10-16_22-00-43_UTC.jpg,traffic light,0.3668883740901947
2014-09-05_01-28-30_UTC.jpg,traffic light,0.14280526340007782
2018-09-04_18-57-35_UTC.jpg,marimba,0.09951692819595337
2021-09-02_16-37-38_UTC.jpg,lycaenid,0.2765652537345886
2018-03-05_02-29-10_UTC.jpg,whistle,0.17958128452301025
2019-01-24_20-36-45_UTC.jpg,entertainment center,0.19302542507648468
2016-01-05_08-17-14_UTC.jpg,bolo tie,0.3337229788303375
2016-11-17_04-44-03_UTC.jpg,bassoon,0.17642559111118317
2015-04-19_01-34-12_UTC.jpg,traffic light,0.17836856842041016
2023-10-25_19-19-34_UTC_2.jpg,traffic light,0.45782846212387085
2014-11-29_01-04-34_UTC.jpg,marimba,0.6809998154640198
2015-02-07_00-20-22_UTC.jpg,wooden spoon,0.13940107822418213
2015-04-12_03-37-57_UTC.jpg,marimba,0.38200488686561584
2015-08-01_19-29-04_UTC.jpg,traffic light,0.7245029211044312
2014-12-30_22-43-24_UTC.jpg,marimba,0.5384559035301208
2015-02-23_04-11-46_UTC.jpg,bath towel,0.201416477560997
2014-09-02_07-13-01_UTC.jpg,wombat,0.348010778427124
2014-11-18_01-06-26_UTC.jpg,traffic light,0.8082097172737122
2015-09-10_21-35-57_UTC.jpg,wallet,0.33482325077056885
2023-11-03_21-24-20_UTC.jpg,hand-held computer,0.48400092124938965
2014-05-18_18-43-16_UTC.jpg,marimba,0.4203566610813141
2018-12-04_01-47-07_UTC.jpg,wombat,0.40798479318618774
2014-12-19_20-10-30_UTC.jpg,teapot,0.16593432426452637
2014-12-30_17-07-14_UTC.jpg,vault,0.6147703528404236
2015-08-09_05-02-28_UTC.jpg,strawberry,0.16379190981388092
2023-09-27_16-18-34_UTC.jpg,traffic light,0.23826664686203003
2023-11-01_00-07-50_UTC_3.jpg,shower cap,0.39729729294776917
2015-10-07_23-15-07_UTC.jpg,traffic light,0.8858804106712341
2015-04-10_01-10-20_UTC.jpg,traffic light,0.8292257189750671
2019-03-24_02-12-04_UTC.jpg,mosque,0.09155789017677307
2015-07-19_18-42-55_UTC.jpg,hand-held computer,0.4640704393386841
2014-05-06_14-36-31_UTC.jpg,pedestal,0.15722939372062683
2014-01-08_22-53-55_UTC.jpg,flatworm,0.1373959481716156
2023-11-10_03-01-36_UTC.jpg,fire engine,0.2281222939491272
2021-03-25_00-22-44_UTC.jpg,power drill,0.12999968230724335
2018-08-04_02-56-16_UTC.jpg,guillotine,0.23026934266090393
2014-06-01_06-16-25_UTC.jpg,harvestman,0.7566642165184021
2015-04-20_21-01-29_UTC.jpg,traffic light,0.30107995867729187
2014-07-03_01-24-40_UTC.jpg,traffic light,0.41779035329818726
2018-04-05_21-40-16_UTC.jpg,whistle,0.4659574627876282
2021-07-02_22-29-23_UTC.jpg,marimba,0.2546324133872986
2015-05-12_21-08-22_UTC.jpg,traffic light,0.7418140769004822
2015-09-25_05-04-23_UTC.jpg,marimba,0.41628262400627136
2014-12-19_04-10-40_UTC.jpg,marimba,0.08230362087488174
2016-04-28_22-03-27_UTC.jpg,microwave,0.3980974853038788
2024-12-16_23-59-04_UTC.jpg,traffic light,0.07121369987726212
2014-11-09_00-47-16_UTC.jpg,bicycle-built-for-two,0.3121667504310608
2023-11-01_00-07-50_UTC_1.jpg,hand-held computer,0.15210306644439697
2019-03-12_23-50-25_UTC.jpg,shower cap,0.33218058943748474
2014-10-05_04-31-56_UTC.jpg,shovel,0.4372563362121582
2019-11-20_03-09-11_UTC.jpg,power drill,0.4557240903377533
2018-03-03_03-39-41_UTC.jpg,brain coral,0.20348261296749115
2014-06-04_03-38-51_UTC.jpg,ladle,0.2888980507850647
2018-07-11_23-24-14_UTC_1.jpg,vending machine,0.10536941140890121
2023-09-26_16-37-52_UTC.jpg,trailer truck,0.4968756139278412
2014-11-19_23-22-30_UTC.jpg,whistle,0.4041098952293396
2015-08-04_21-48-29_UTC.jpg,bell cote,0.20012052357196808
2015-11-20_07-01-46_UTC.jpg,shower cap,0.7587557435035706
2015-03-08_23-11-46_UTC.jpg,traffic light,0.13341815769672394
2015-04-23_23-07-24_UTC.jpg,traffic light,0.3651438355445862
2015-12-08_22-46-43_UTC.jpg,shovel,0.5827609300613403
2014-10-05_04-26-42_UTC.jpg,shovel,0.28315797448158264
2015-06-18_23-23-57_UTC.jpg,china cabinet,0.24926166236400604
2015-10-04_04-43-05_UTC.jpg,vending machine,0.06701801717281342
2018-03-29_22-16-58_UTC.jpg,whistle,0.3889354467391968
2014-06-03_23-39-32_UTC.jpg,marimba,0.14699995517730713
2018-08-26_17-20-28_UTC.jpg,lens cap,0.19694431126117706
2019-01-23_00-07-08_UTC_1.jpg,trailer truck,0.2775557041168213
2015-01-10_05-43-13_UTC.jpg,marimba,0.825768232345581
2018-06-28_04-52-08_UTC.jpg,marimba,0.7332298159599304
2015-10-12_01-05-04_UTC.jpg,power drill,0.21789348125457764
2024-12-22_00-07-09_UTC.jpg,traffic light,0.41762614250183105
2014-05-30_00-03-37_UTC.jpg,hook,0.16504599153995514
2015-10-18_05-26-30_UTC.jpg,traffic light,0.10290423035621643
2015-02-18_00-03-33_UTC.jpg,traffic light,0.42435187101364136
2018-03-13_05-02-06_UTC.jpg,whistle,0.24874229729175568
2015-07-14_21-48-33_UTC.jpg,traffic light,0.6225864291191101
2016-08-27_15-10-12_UTC.jpg,marimba,0.096983902156353
2015-01-14_22-09-15_UTC.jpg,marimba,0.4688795506954193
2015-04-18_16-50-32_UTC.jpg,traffic light,0.6193234920501709
2015-08-24_05-48-06_UTC.jpg,trailer truck,0.20114709436893463
2015-03-10_18-00-12_UTC.jpg,fire engine,0.1679696887731552
2018-07-08_16-16-07_UTC_1.jpg,shovel,0.4269757568836212
2014-12-08_23-35-11_UTC.jpg,traffic light,0.7382046580314636
2015-03-15_01-52-26_UTC.jpg,traffic light,0.871953010559082
2016-05-05_14-40-36_UTC.jpg,traffic light,0.4330202341079712
2018-08-01_02-37-44_UTC.jpg,ski,0.26520800590515137
2019-03-11_16-37-01_UTC.jpg,wig,0.195936918258667
2023-11-15_16-53-54_UTC_1.jpg,dome,0.9696773290634155
2019-01-24_17-33-25_UTC.jpg,bobsled,0.1078735738992691
2016-04-25_03-42-44_UTC.jpg,sock,0.10013896226882935
2015-03-21_23-36-11_UTC.jpg,traffic light,0.304456502199173
2014-02-17_23-34-04_UTC.jpg,marimba,0.14106957614421844
2015-07-19_16-43-22_UTC.jpg,teapot,0.06943861395120621
2015-12-22_04-37-13_UTC.jpg,teapot,0.20340169966220856
2017-12-07_02-02-42_UTC.jpg,traffic light,0.2192152589559555
2018-07-07_18-55-00_UTC_1.jpg,sweatshirt,0.3082253038883209
2018-07-14_01-44-29_UTC_1.jpg,umbrella,0.423044890165329
2019-11-23_19-58-00_UTC.jpg,traffic light,0.25596585869789124
2014-05-16_00-06-59_UTC.jpg,pier,0.25724905729293823
2018-07-17_00-49-08_UTC.jpg,paintbrush,0.47041723132133484
2016-03-09_17-26-46_UTC.jpg,traffic light,0.3149794936180115
2014-06-14_16-06-29_UTC.jpg,traffic light,0.05440496280789375
2015-02-13_22-35-04_UTC.jpg,traffic light,0.21265622973442078
2015-05-31_17-06-36_UTC.jpg,bakery,0.22619034349918365
2023-11-07_22-16-24_UTC_1.jpg,power drill,0.20778582990169525
2016-09-06_23-59-15_UTC.jpg,shovel,0.21575966477394104
2016-04-28_03-57-45_UTC.jpg,speedboat,0.4205344617366791
2014-12-21_21-35-37_UTC.jpg,marimba,0.5759551525115967
2014-11-13_04-19-55_UTC.jpg,whistle,0.3478935658931732
2014-10-22_04-07-57_UTC.jpg,traffic light,0.20531706511974335
2015-02-04_10-27-02_UTC.jpg,microwave,0.15854214131832123
2016-05-18_22-53-57_UTC.jpg,paintbrush,0.13094905018806458
2014-06-01_16-18-42_UTC.jpg,traffic light,0.6013540625572205
2016-08-20_23-20-24_UTC.jpg,bathing cap,0.16252270340919495
2015-07-30_19-55-48_UTC.jpg,hand-held computer,0.843916118144989
2018-07-08_16-16-07_UTC_2.jpg,hand-held computer,0.1409735530614853
2024-03-19_18-28-09_UTC.jpg,mosque,0.05418705195188522
2015-01-13_22-37-53_UTC.jpg,bell cote,0.11602988839149475
2023-02-14_22-31-52_UTC.jpg,traffic light,0.49689388275146484
2015-09-07_17-45-32_UTC.jpg,power drill,0.22184471786022186
2025-01-14_21-59-07_UTC.jpg,traffic light,0.1239650547504425
2015-06-09_03-48-05_UTC.jpg,dial telephone,0.44232407212257385
2014-06-04_21-17-58_UTC.jpg,shovel,0.45028454065322876
2023-11-15_16-53-54_UTC_2.jpg,dome,0.2596186101436615
2023-09-25_16-42-43_UTC.jpg,marimba,0.4481991231441498
2014-02-10_19-52-38_UTC.jpg,entertainment center,0.43235379457473755
2023-10-10_20-43-06_UTC.jpg,traffic light,0.176772341132164
2015-03-21_17-15-47_UTC.jpg,mashed potato,0.03805128112435341
2014-06-08_20-58-01_UTC.jpg,bubble,0.5878661870956421
2023-11-06_03-09-54_UTC_1.jpg,power drill,0.43057411909103394
2017-05-08_18-26-15_UTC.jpg,vending machine,0.30823278427124023
2018-07-18_00-28-58_UTC.jpg,abacus,0.3447084426879883
2015-09-07_23-11-01_UTC.jpg,power drill,0.3730482757091522
2014-12-12_03-01-59_UTC.jpg,traffic light,0.6530006527900696
2018-07-07_18-55-00_UTC_2.jpg,shovel,0.1546298861503601
2015-11-19_06-50-49_UTC.jpg,entertainment center,0.5361653566360474
2016-03-14_01-10-52_UTC.jpg,traffic light,0.2963969111442566
2014-12-29_03-56-58_UTC.jpg,iron,0.10458830744028091
2018-09-20_01-02-46_UTC.jpg,power drill,0.6305819749832153
2017-08-05_19-11-22_UTC.jpg,bell cote,0.16220755875110626
2018-07-14_01-44-29_UTC_3.jpg,bobsled,0.09936755150556564
2018-07-07_18-55-00_UTC_3.jpg,power drill,0.6925174593925476
2015-05-05_17-20-35_UTC.jpg,bow,0.4301367700099945
2015-03-01_05-22-33_UTC.jpg,traffic light,0.38285309076309204
2015-04-15_01-22-59_UTC.jpg,traffic light,0.7221068739891052
2015-05-09_21-40-12_UTC.jpg,traffic light,0.8123274445533752
2014-12-04_23-37-07_UTC.jpg,traffic light,0.9466893672943115
2015-08-21_01-35-37_UTC.jpg,ski mask,0.1503153145313263
2014-06-25_21-01-38_UTC.jpg,pay-phone,0.3576538860797882
2014-04-06_06-13-06_UTC.jpg,bikini,0.12855634093284607
2018-08-20_21-05-24_UTC.jpg,perfume,0.09784194827079773
2015-02-14_00-28-01_UTC.jpg,hand-held computer,0.1463179737329483
2016-03-31_02-54-29_UTC.jpg,traffic light,0.43881744146347046
2024-03-09_22-04-24_UTC.jpg,shovel,0.30922219157218933
2014-09-10_21-05-24_UTC.jpg,entertainment center,0.3670180141925812
2014-06-05_03-31-46_UTC.jpg,bakery,0.1075926274061203
2019-04-24_02-06-17_UTC.jpg,shovel,0.564443051815033
2019-01-21_20-29-52_UTC_4.jpg,shower cap,0.2669852375984192
2016-05-04_03-20-24_UTC.jpg,traffic light,0.06030360609292984
2015-01-31_00-46-32_UTC.jpg,hook,0.23967325687408447
2016-12-07_03-38-03_UTC.jpg,fire engine,0.11870288848876953
2018-07-01_02-50-01_UTC_2.jpg,web site,0.6098499894142151
2018-09-10_03-29-30_UTC.jpg,hand-held computer,0.507053554058075
2024-11-17_02-42-18_UTC.jpg,traffic light,0.574420154094696
2015-07-31_18-29-12_UTC.jpg,power drill,0.34183165431022644
2014-01-10_02-10-38_UTC.jpg,hook,0.4558274447917938
2023-10-30_17-54-45_UTC.jpg,marimba,0.695356011390686
2019-03-18_16-51-35_UTC.jpg,power drill,0.6881452202796936
2015-04-27_05-06-54_UTC.jpg,thresher,0.24487516283988953
2018-08-21_22-06-03_UTC_styled_1.jpg,power drill,0.5281211137771606
2018-07-26_02-20-24_UTC.jpg,brass,0.19321590662002563
2018-03-17_21-55-05_UTC.jpg,hand-held computer,0.2615453600883484
2014-11-12_02-48-47_UTC.jpg,marimba,0.7246007919311523
2014-12-06_17-48-38_UTC.jpg,plow,0.271523654460907
2014-05-31_20-24-48_UTC.jpg,hand-held computer,0.09751034528017044
2016-02-29_04-33-40_UTC.jpg,shovel,0.4523923993110657
2024-03-14_13-32-28_UTC.jpg,web site,0.4013685882091522
2017-12-10_01-02-21_UTC_1.jpg,marimba,0.43415722250938416
2019-04-20_02-55-24_UTC.jpg,hand-held computer,0.28002676367759705
2016-05-05_04-02-43_UTC.jpg,jersey,0.26332616806030273
2015-09-27_04-02-54_UTC.jpg,shower cap,0.4313344955444336
2024-10-21_23-02-15_UTC.jpg,marimba,0.34877052903175354
2014-12-05_04-42-55_UTC.jpg,teapot,0.699303925037384
2015-07-19_21-57-33_UTC.jpg,paintbrush,0.48039740324020386
2015-01-08_22-48-02_UTC.jpg,traffic light,0.8614488244056702
2018-11-07_02-41-29_UTC_2.jpg,shower cap,0.5303654074668884
2016-01-02_23-34-29_UTC.jpg,jersey,0.05382143333554268
2015-02-18_01-28-03_UTC.jpg,shovel,0.5843458771705627
2018-10-24_18-11-09_UTC.jpg,trailer truck,0.1150464341044426
2014-11-07_03-48-11_UTC_styled_1.jpg,traffic light,0.2569780647754669
2018-11-14_21-35-27_UTC.jpg,sandal,0.5788541436195374
2015-03-13_17-34-02_UTC_styled_1.jpg,traffic light,0.7790197134017944
2014-06-06_03-23-03_UTC.jpg,shovel,0.8781797885894775
2017-09-21_22-53-04_UTC.jpg,traffic light,0.8998385667800903
2015-11-16_07-41-02_UTC.jpg,traffic light,0.5608185529708862
2016-02-15_23-38-59_UTC.jpg,entertainment center,0.14771012961864471
2015-02-16_23-31-39_UTC.jpg,traffic light,0.5594262480735779
2015-05-24_00-17-11_UTC.jpg,shovel,0.17450648546218872
2015-01-28_22-49-53_UTC.jpg,quill,0.19990819692611694
2017-12-25_03-09-30_UTC_7.jpg,ski mask,0.29082250595092773
2015-08-08_17-18-16_UTC.jpg,brass,0.05437961593270302
2015-01-21_22-02-57_UTC.jpg,thresher,0.18228565156459808
2016-06-21_01-36-51_UTC.jpg,bolo tie,0.4006035625934601
2015-07-29_03-21-10_UTC.jpg,traffic light,0.2887859046459198
2014-12-08_02-54-55_UTC.jpg,marimba,0.2105121612548828
2015-07-24_20-37-28_UTC.jpg,power drill,0.1956539750099182
2018-07-01_02-50-01_UTC_3.jpg,web site,0.44378861784935
2024-11-20_02-24-01_UTC.jpg,traffic light,0.11956866085529327
2015-07-23_02-37-32_UTC.jpg,microwave,0.8198022842407227
2018-07-01_02-50-01_UTC_1.jpg,web site,0.3603111207485199
2019-01-25_22-18-40_UTC.jpg,planetarium,0.22193503379821777
2015-04-25_20-26-59_UTC.jpg,traffic light,0.4326108992099762
2014-06-22_02-54-13_UTC.jpg,shovel,0.7207395434379578
2017-12-25_03-09-30_UTC_10.jpg,mosque,0.7388283610343933
2017-12-25_03-09-30_UTC_5.jpg,traffic light,0.06498967111110687
2015-05-01_00-22-21_UTC_styled_1.jpg,traffic light,0.5022937655448914
2015-12-18_04-50-37_UTC.jpg,traffic light,0.5099213719367981
2014-11-15_22-58-46_UTC.jpg,marimba,0.4362914562225342
2014-11-11_05-43-56_UTC.jpg,traffic light,0.477766215801239
2015-01-19_00-59-29_UTC.jpg,hook,0.39774882793426514
2015-01-30_23-55-17_UTC.jpg,marimba,0.7369113564491272
2023-09-22_19-11-47_UTC.jpg,traffic light,0.1772623509168625
2025-01-09_20-57-46_UTC.jpg,web site,0.2292119264602661
2015-09-29_03-52-12_UTC.jpg,marimba,0.33518126606941223
2018-10-15_23-37-41_UTC.jpg,hand-held computer,0.35338476300239563
2017-12-10_01-02-21_UTC_2.jpg,shovel,0.6219926476478577
2014-05-29_04-00-55_UTC.jpg,horse cart,0.32170549035072327
2015-02-12_02-40-35_UTC.jpg,traffic light,0.6411718130111694
2015-09-09_05-06-03_UTC.jpg,joystick,0.14103738963603973
2019-11-15_03-42-08_UTC.jpg,traffic light,0.27537885308265686
2015-05-03_05-33-11_UTC.jpg,web site,0.3541966676712036
2024-03-13_17-07-27_UTC.jpg,traffic light,0.8698571920394897
2014-08-11_18-28-21_UTC.jpg,wombat,0.7601479887962341
2015-02-20_19-49-07_UTC.jpg,traffic light,0.23591749370098114
2015-07-11_22-26-03_UTC.jpg,pop bottle,0.7362738251686096
2018-03-07_19-49-08_UTC.jpg,ski,0.3644022047519684
2015-09-07_18-26-53_UTC.jpg,marimba,0.869940459728241
2015-09-09_22-30-30_UTC.jpg,marimba,0.5400683283805847
2015-07-20_21-26-25_UTC.jpg,web site,0.2123224288225174
2023-11-14_23-24-58_UTC.jpg,bathing cap,0.6507116556167603
2014-06-09_01-19-29_UTC.jpg,bubble,0.10560060292482376
2015-02-12_20-33-58_UTC.jpg,hand-held computer,0.2429872453212738
2015-02-12_04-30-02_UTC.jpg,hand-held computer,0.18350175023078918
2014-06-08_20-16-27_UTC.jpg,valley,0.16892054677009583
2015-05-18_04-29-01_UTC.jpg,ladle,0.0991055890917778
2016-06-03_04-01-04_UTC.jpg,web site,0.5710547566413879
2018-09-04_03-04-02_UTC.jpg,ski,0.5982129573822021
2018-03-13_22-38-52_UTC.jpg,hook,0.3958492577075958
2014-06-02_02-02-48_UTC.jpg,traffic light,0.31947827339172363
2018-08-28_23-59-53_UTC.jpg,wombat,0.42636609077453613
2017-09-15_23-36-55_UTC.jpg,traffic light,0.6521929502487183
2019-01-21_20-29-52_UTC_2.jpg,wombat,0.5510587692260742
2014-07-28_20-03-32_UTC.jpg,wombat,0.5659840703010559
2014-02-17_03-34-05_UTC.jpg,waffle iron,0.19069904088974
2015-08-05_21-11-27_UTC.jpg,vending machine,0.1559576541185379
2015-08-18_22-45-55_UTC.jpg,bolo tie,0.19330772757530212
2018-07-11_03-32-50_UTC_3.jpg,horse cart,0.3671281933784485
2018-07-27_01-29-39_UTC.jpg,torch,0.8211370706558228
2018-03-06_03-28-48_UTC_3.jpg,hand-held computer,0.06570139527320862
2018-08-07_02-16-17_UTC.jpg,traffic light,0.23962759971618652
2024-12-17_22-19-38_UTC.jpg,traffic light,0.12112430483102798
2017-12-10_17-47-58_UTC_2.jpg,mosque,0.47672519087791443
2015-07-18_20-37-18_UTC.jpg,traffic light,0.4646407961845398
2014-12-09_16-27-02_UTC.jpg,traffic light,0.24724145233631134
2019-01-28_02-04-27_UTC.jpg,fire engine,0.11712611466646194
2018-07-13_03-09-33_UTC.jpg,power drill,0.3554280400276184
2018-03-07_03-02-36_UTC.jpg,hand-held computer,0.2902778089046478
2023-02-08_16-32-28_UTC.jpg,traffic light,0.5485913753509521
2014-02-06_03-53-29_UTC.jpg,wombat,0.19993692636489868
2014-12-08_21-42-18_UTC.jpg,marimba,0.5720788240432739
2018-12-20_22-56-40_UTC.jpg,thresher,0.7504857182502747
2015-02-02_22-33-11_UTC.jpg,traffic light,0.8768643736839294
2015-03-11_21-27-40_UTC.jpg,traffic light,0.23807314038276672
2025-01-06_22-42-11_UTC.jpg,traffic light,0.38216280937194824
2015-02-25_00-42-02_UTC.jpg,shower cap,0.2569575905799866
2015-07-21_21-42-41_UTC.jpg,vacuum,0.3399198353290558
2018-04-08_17-18-00_UTC_styled_1.jpg,traffic light,0.0963725671172142
2021-03-20_17-41-06_UTC.jpg,shovel,0.27519047260284424
2015-02-01_06-44-36_UTC.jpg,quill,0.4571034014225006
2016-02-15_06-43-57_UTC.jpg,shower cap,0.26629742980003357
2018-03-04_05-10-01_UTC_2.jpg,paintbrush,0.23662324249744415
2015-11-30_03-05-52_UTC.jpg,traffic light,0.08058968186378479
2015-07-05_17-14-51_UTC.jpg,traffic light,0.2884282171726227
2014-12-30_01-14-19_UTC.jpg,traffic light,0.44208720326423645
2019-04-01_21-39-33_UTC.jpg,power drill,0.366974413394928
2023-11-19_16-11-38_UTC.jpg,vault,0.2851649820804596
2015-11-03_03-23-54_UTC.jpg,spaghetti squash,0.12532825767993927
2016-03-25_02-46-54_UTC.jpg,traffic light,0.18050675094127655
2021-03-23_14-21-10_UTC.jpg,web site,0.1276015341281891
2018-08-11_02-15-15_UTC.jpg,flatworm,0.22601447999477386
2014-11-13_23-11-00_UTC.jpg,marimba,0.5438356995582581
2017-12-25_03-09-30_UTC_1.jpg,vending machine,0.04851708561182022
2018-03-06_03-28-48_UTC_2.jpg,face powder,0.18500903248786926
2019-01-22_20-53-05_UTC_5.jpg,traffic light,0.12229519337415695
2014-11-08_23-55-59_UTC_styled_1.jpg,oscilloscope,0.15104225277900696
2018-07-09_04-00-02_UTC_1.jpg,marimba,0.2083607316017151
2019-01-29_02-21-17_UTC.jpg,neck brace,0.3173331618309021
2019-01-21_20-29-52_UTC_3.jpg,china cabinet,0.3718729019165039
2019-01-21_20-29-52_UTC_1.jpg,china cabinet,0.5120385885238647
2014-01-30_00-35-04_UTC.jpg,paintbrush,0.5000509023666382
2014-11-14_23-11-58_UTC.jpg,sandal,0.12568821012973785
2018-07-09_04-00-02_UTC_3.jpg,pillow,0.10958119481801987
2016-05-06_03-40-07_UTC.jpg,traffic light,0.6712838411331177
2015-08-02_02-17-25_UTC.jpg,hand-held computer,0.10094594210386276
2015-01-08_04-17-28_UTC.jpg,jersey,0.26187852025032043
2015-02-11_01-35-35_UTC.jpg,traffic light,0.7713261842727661
2014-11-25_20-17-01_UTC.jpg,marimba,0.525250256061554
2014-12-12_05-12-00_UTC.jpg,flatworm,0.2570267915725708
2018-08-23_14-43-54_UTC.jpg,marimba,0.3857491612434387
2018-08-05_03-02-22_UTC.jpg,police van,0.44344305992126465
2016-05-12_01-13-31_UTC.jpg,hand-held computer,0.2999388873577118
2015-06-19_04-08-27_UTC.jpg,microwave,0.25942859053611755
2020-06-26_16-22-00_UTC.jpg,hand-held computer,0.19287994503974915
2018-03-04_22-04-17_UTC.jpg,shovel,0.9175159335136414
2015-08-06_02-01-19_UTC.jpg,joystick,0.4013960361480713
2014-09-02_07-16-24_UTC.jpg,wombat,0.3100648820400238
2016-12-19_02-56-56_UTC.jpg,entertainment center,0.8056480884552002
2015-05-30_04-54-34_UTC.jpg,dial telephone,0.24703285098075867
2014-12-13_00-45-23_UTC.jpg,tench,0.06000220775604248
2016-02-27_22-18-55_UTC.jpg,tobacco shop,0.3104763925075531
2016-11-22_00-03-14_UTC.jpg,cliff dwelling,0.3178057372570038
2020-06-27_18-30-04_UTC.jpg,quill,0.4591328203678131
2016-04-29_04-43-55_UTC.jpg,vacuum,0.09521199017763138
2014-12-10_23-23-51_UTC.jpg,valley,0.4659530222415924
2014-12-14_21-32-44_UTC.jpg,baboon,0.3111651837825775
2015-10-17_04-53-50_UTC.jpg,traffic light,0.1171310618519783
2017-12-28_20-46-11_UTC.jpg,jersey,0.3485740125179291
2018-03-04_05-10-01_UTC_1.jpg,rotisserie,0.1477956622838974
2014-11-11_23-47-12_UTC.jpg,harvester,0.2893296778202057
2015-01-07_00-10-59_UTC.jpg,traffic light,0.8393820524215698
2014-03-12_19-09-42_UTC.jpg,bottlecap,0.07017085701227188
2015-02-21_22-48-21_UTC.jpg,marimba,0.49518516659736633
2014-11-15_21-56-17_UTC.jpg,hook,0.22018373012542725
2014-07-01_21-41-55_UTC.jpg,bobsled,0.05980207398533821
2023-09-20_16-13-37_UTC.jpg,traffic light,0.7039509415626526
2014-04-18_04-51-42_UTC.jpg,trombone,0.258937805891037
2018-03-06_03-28-48_UTC_1.jpg,bakery,0.19414998590946198
2017-12-25_03-09-30_UTC_2.jpg,traffic light,0.10822653770446777
2014-12-15_22-52-18_UTC.jpg,marimba,0.48883095383644104
2015-07-17_04-30-09_UTC.jpg,traffic light,0.27575239539146423
2018-07-11_03-32-50_UTC_1.jpg,marimba,0.7258577942848206
2015-02-03_23-43-24_UTC.jpg,oscilloscope,0.3032640814781189
2015-05-07_20-42-33_UTC.jpg,cliff dwelling,0.2177472859621048
2018-07-09_04-00-02_UTC_2.jpg,safety pin,0.11289624124765396
2015-11-28_20-47-59_UTC.jpg,abacus,0.2618604898452759
2014-06-08_14-23-00_UTC.jpg,bubble,0.15003268420696259
